t [s], Presion [kPa], Temperatura[C],Aceleracion en X,Aceleración en Y,Aceleración en Z,Giro en X,Giro en Y,Giro en Z,Altitud,Altitud filtrada,Altitud inicial,Altitud mas alta,Confirmacion del main,Confirmacion del droge,Confirmacion de despegue,Segunda confirmacion del droge,Voltaje
91340,77.92,23.47,-3.47,-1.43,-12.56,2.33,-1.16,0.58,2214.77,2214.75,2200.72,2214.75,0,0,0,0,3.92
91440,77.92,23.47,-1.65,-0.62,-7.98,1.20,2.14,0.60,2214.77,2214.75,2200.72,2214.75,0,0,0,0,3.94
91540,77.92,23.47,-1.56,-2.55,-5.58,1.60,1.11,0.42,2214.77,2214.75,2200.72,2214.75,0,0,0,0,3.93
91640,77.92,23.47,-3.37,-1.42,-8.24,-0.18,0.89,-0.58,2214.77,2214.76,2200.72,2214.76,0,0,0,0,3.91
91740,77.92,23.47,-1.62,-2.17,-9.71,-0.98,-0.03,-0.21,2214.77,2214.76,2200.72,2214.76,0,0,0,0,3.93
91840,77.92,23.47,-4.43,-2.95,-8.00,-0.26,-0.53,-0.15,2214.77,2214.77,2200.72,2214.77,0,0,0,0,3.93
91940,77.92,23.47,-2.14,-2.26,-7.67,-0.33,-0.44,-0.73,2214.77,2214.77,2200.72,2214.77,0,0,0,0,3.92
92040,77.92,23.47,-0.65,-3.64,-6.66,-0.98,-0.26,-0.86,2214.77,2214.77,2200.72,2214.77,0,0,0,0,3.93
92140,77.92,23.47,1.35,-5.13,-12.50,-0.11,-0.36,0.25,2214.77,2214.77,2200.72,2214.77,0,0,0,0,3.91
92240,77.92,23.46,-2.47,-5.11,-8.65,0.18,0.12,0.23,2214.80,2214.77,2200.72,2214.77,0,0,0,0,3.93
92340,77.92,23.46,-0.33,-1.77,-12.91,0.06,0.59,-0.19,2214.80,2214.78,2200.72,2214.78,0,0,0,0,3.94
92440,77.92,23.46,-0.23,-2.28,-8.91,0.33,-0.15,0.59,2214.80,2214.78,2200.72,2214.78,0,0,0,0,3.91
92540,77.92,23.46,-1.68,-2.18,-8.23,0.35,0.64,0.74,2214.80,2214.78,2200.72,2214.78,0,0,0,0,3.92
92640,77.92,23.46,2.76,-3.64,-7.99,-2.00,3.52,-0.42,2214.80,2214.79,2200.72,2214.79,0,0,0,0,3.91
92740,77.92,23.46,-1.21,-3.13,-5.13,0.48,-1.13,0.02,2214.82,2214.79,2200.72,2214.79,0,0,0,0,3.94
92840,77.92,23.46,1.64,-1.77,-9.53,-1.32,-1.01,-0.61,2214.82,2214.80,2200.72,2214.80,0,0,0,0,3.92
92940,77.92,23.46,-3.61,-2.70,-8.78,-0.12,-1.97,0.13,2214.82,2214.81,2200.72,2214.81,0,0,0,0,3.91
93040,77.92,23.46,-2.83,-2.72,-10.35,-0.86,-0.09,-0.83,2214.82,2214.81,2200.72,2214.81,0,0,0,0,3.92
93140,77.92,23.46,-2.19,-2.98,-8.69,-0.27,0.01,-0.66,2214.82,2214.81,2200.72,2214.81,0,0,0,0,3.92
93240,77.92,23.46,-0.67,-2.81,-9.20,-0.25,0.12,-0.29,2214.84,2214.82,2200.72,2214.82,0,0,0,0,3.93
93340,77.92,23.46,-1.67,-3.32,-9.00,-0.12,-0.34,0.56,2214.84,2214.82,2200.72,2214.82,0,0,0,0,3.93
93440,77.92,23.46,-3.44,-3.46,-12.92,-1.54,-0.01,0.07,2214.84,2214.82,2200.72,2214.82,0,0,0,0,3.91
93540,77.92,23.46,-0.98,-2.41,-10.75,0.14,0.44,1.03,2214.84,2214.83,2200.72,2214.83,0,0,0,0,3.91
93640,77.92,23.46,-2.63,-2.08,-8.70,1.11,-0.38,0.81,2214.84,2214.83,2200.72,2214.83,0,0,0,0,3.94
93740,77.92,23.46,-1.06,-2.10,-6.43,0.77,0.27,0.81,2214.84,2214.83,2200.72,2214.83,0,0,0,0,3.92
93840,77.92,23.46,-2.61,-2.21,-6.61,0.21,-0.04,0.65,2214.84,2214.83,2200.72,2214.83,0,0,0,0,3.92
93940,77.92,23.46,-7.66,-1.76,-8.23,-0.86,-0.23,0.09,2214.84,2214.84,2200.72,2214.84,0,0,0,0,3.93
94040,77.92,23.46,-5.13,-1.26,-11.73,-1.65,0.77,-0.19,2214.84,2214.84,2200.72,2214.84,0,0,0,0,3.94
94140,77.92,23.46,-5.17,-0.89,-9.89,0.17,-0.18,-0.17,2214.87,2214.84,2200.72,2214.84,0,0,0,0,3.91
94240,77.92,23.46,-3.93,-0.58,-7.58,-0.48,0.23,-1.04,2214.87,2214.84,2200.72,2214.84,0,0,0,0,3.91
94340,77.92,23.46,-1.40,0.37,-9.94,0.37,-0.53,0.54,2214.87,2214.85,2200.72,2214.85,0,0,0,0,3.94
94440,77.92,23.46,-3.64,-4.12,-6.29,0.63,-1.09,1.19,2214.87,2214.85,2200.72,2214.85,0,0,0,0,3.94
94540,77.92,23.46,-4.42,-2.96,-12.92,1.27,-1.93,0.45,2214.87,2214.85,2200.72,2214.85,0,0,0,0,3.92
94640,77.92,23.46,-5.01,0.00,-19.61,-0.21,0.18,-0.04,2214.89,2214.86,2200.72,2214.86,0,0,0,0,3.92
94740,77.92,23.46,-4.15,-1.81,-8.31,0.44,0.47,0.57,2214.89,2214.87,2200.72,2214.87,0,0,0,0,3.93
94840,77.92,23.46,-6.24,-2.01,-5.86,1.46,0.35,1.07,2214.89,2214.87,2200.72,2214.87,0,0,0,0,3.91
94940,77.92,23.46,-3.92,-1.14,-6.34,1.05,0.40,-0.08,2214.89,2214.88,2200.72,2214.88,0,0,0,0,3.94
95040,77.92,23.46,-5.30,-1.66,-6.97,0.30,-0.81,-0.21,2214.89,2214.88,2200.72,2214.88,0,0,0,0,3.94
95140,77.92,23.46,-5.27,-1.19,-7.18,-0.90,-0.14,-0.14,2214.89,2214.88,2200.72,2214.88,0,0,0,0,3.92
95240,77.92,23.46,-7.52,-1.82,-12.03,-0.87,-0.46,0.03,2214.89,2214.88,2200.72,2214.88,0,0,0,0,3.94
95340,77.92,23.46,-6.62,-1.83,-5.75,-0.17,0.01,-0.40,2214.89,2214.88,2200.72,2214.88,0,0,0,0,3.91
95440,77.92,23.46,-3.70,-0.88,-5.75,-0.74,0.80,-0.93,2214.89,2214.88,2200.72,2214.88,0,0,0,0,3.91
95540,77.92,23.46,-1.52,-2.62,-6.87,-0.06,0.60,0.04,2214.89,2214.88,2200.72,2214.88,0,0,0,0,3.92
95640,77.92,23.46,-5.28,-3.95,-11.75,0.69,-0.58,1.23,2214.89,2214.88,2200.72,2214.88,0,0,0,0,3.92
95740,77.92,23.46,-7.21,-3.79,-10.86,0.83,0.36,0.79,2214.89,2214.88,2200.72,2214.88,0,0,0,0,3.92
95840,77.92,23.46,-4.76,-1.53,-12.78,1.31,-0.23,0.93,2214.89,2214.88,2200.72,2214.88,0,0,0,0,3.93
95940,77.92,23.46,-4.28,-2.47,-9.49,0.91,-0.70,0.84,2214.89,2214.88,2200.72,2214.88,0,0,0,0,3.91
96040,77.92,23.46,-5.68,-2.14,-5.52,0.63,0.41,0.07,2214.89,2214.88,2200.72,2214.88,0,0,0,0,3.92
96140,77.92,23.46,-2.92,-1.79,-5.95,0.52,0.83,-0.06,2214.94,2214.89,2200.72,2214.89,0,0,0,0,3.93
96240,77.92,23.46,-5.21,-1.70,-5.97,0.74,-0.20,0.60,2214.94,2214.90,2200.72,2214.90,0,0,0,0,3.92
96340,77.92,23.46,-7.05,-2.00,-5.40,-1.31,-0.06,-0.52,2214.94,2214.90,2200.72,2214.90,0,0,0,0,3.93
96440,77.92,23.46,-5.43,-1.30,-12.22,-0.85,-1.22,-0.42,2214.94,2214.91,2200.72,2214.91,0,0,0,0,3.92
96540,77.92,23.46,-7.36,-1.12,-6.62,-0.94,-0.10,-0.72,2214.94,2214.91,2200.72,2214.91,0,0,0,0,3.92
96640,77.92,23.46,-4.33,-1.00,-5.88,-0.84,0.15,-1.15,2214.94,2214.92,2200.72,2214.92,0,0,0,0,3.93
96740,77.92,23.46,-3.16,-2.24,-7.98,-1.21,0.33,-0.95,2214.94,2214.93,2200.72,2214.93,0,0,0,0,3.92
96840,77.92,23.46,-3.77,-3.11,-9.62,-0.36,-0.27,0.00,2214.94,2214.93,2200.72,2214.93,0,0,0,0,3.91
96940,77.92,23.46,-6.05,-3.27,-9.71,-0.51,-0.28,0.35,2214.94,2214.93,2200.72,2214.93,0,0,0,0,3.91
97040,77.92,23.46,-4.51,-1.45,-7.52,0.77,0.30,0.36,2214.94,2214.93,2200.72,2214.93,0,0,0,0,3.92
97140,77.92,23.46,-4.79,-1.27,-9.21,1.06,-0.68,0.73,2214.94,2214.93,2200.72,2214.93,0,0,0,0,3.92
97240,77.92,23.46,-3.45,-1.19,-5.72,1.08,0.46,0.72,2214.94,2214.93,2200.72,2214.93,0,0,0,0,3.94
97340,77.92,23.46,-6.61,-2.71,-6.02,0.86,-0.75,0.76,2214.94,2214.93,2200.72,2214.93,0,0,0,0,3.92
97440,77.92,23.46,-7.10,-1.30,-6.85,-0.25,-0.01,-0.13,2214.94,2214.93,2200.72,2214.93,0,0,0,0,3.94
97540,77.92,23.46,-6.69,-1.37,-8.81,-1.75,0.23,-0.64,2214.93,2214.93,2200.72,2214.93,0,0,0,0,3.94
97640,77.92,23.46,-7.25,-1.19,-8.66,0.50,0.36,-0.25,2214.93,2214.93,2200.72,2214.93,0,0,0,0,3.93
97740,77.92,23.46,-5.97,-0.71,-5.92,-0.02,0.04,-0.98,2214.93,2214.93,2200.72,2214.93,0,0,0,0,3.94
97840,77.92,23.46,-4.22,-1.08,-5.07,-0.37,0.56,-0.97,2214.93,2214.93,2200.72,2214.93,0,0,0,0,3.95
97940,77.92,23.46,-4.13,-2.95,-6.62,-0.40,0.01,-0.47,2214.93,2214.93,2200.72,2214.93,0,0,0,0,3.92
98040,77.92,23.46,-2.82,-3.83,-9.74,-0.18,0.41,0.13,2214.93,2214.92,2200.72,2214.93,0,0,0,0,3.94
98140,77.92,23.46,-5.18,-4.66,-10.11,-0.18,-0.31,0.61,2214.93,2214.92,2200.72,2214.93,0,0,0,0,3.92
98240,77.92,23.46,-4.80,-2.27,-10.22,1.28,0.35,0.53,2214.93,2214.92,2200.72,2214.93,0,0,0,0,3.93
98340,77.92,23.46,-3.09,-2.56,-7.32,0.97,-0.53,0.77,2214.93,2214.92,2200.72,2214.93,0,0,0,0,3.91
98440,77.92,23.46,-5.37,-2.55,-6.25,1.03,0.38,0.53,2214.93,2214.92,2200.72,2214.93,0,0,0,0,3.94
98540,77.92,23.46,-4.90,-2.79,-5.14,0.88,-0.00,0.42,2214.95,2214.92,2200.72,2214.93,0,0,0,0,3.93
98640,77.92,23.46,-6.13,-2.59,-6.24,-0.18,-0.02,-0.19,2214.95,2214.93,2200.72,2214.93,0,0,0,0,3.92
98740,77.92,23.46,-6.85,-2.11,-7.14,-1.40,0.30,-0.46,2214.95,2214.93,2200.72,2214.93,0,0,0,0,3.93
98840,77.92,23.46,-5.62,-1.61,-12.23,-0.48,-0.53,-0.21,2214.95,2214.93,2200.72,2214.93,0,0,0,0,3.93
98940,77.92,23.46,-5.95,-1.53,-7.24,-0.75,-0.22,-0.95,2214.95,2214.93,2200.72,2214.93,0,0,0,0,3.91
99040,77.92,23.45,-3.60,-1.84,-7.24,-0.75,0.02,-1.09,2214.96,2214.94,2200.72,2214.94,0,0,0,0,3.93
99140,77.92,23.45,-4.45,-5.00,-9.61,-1.05,0.75,-1.44,2214.96,2214.94,2200.72,2214.94,0,0,0,0,3.92
99240,77.92,23.45,-2.80,-4.52,-7.65,1.30,-0.17,0.05,2214.96,2214.94,2200.72,2214.94,0,0,0,0,3.92
99340,77.92,23.45,-2.37,-4.45,-7.25,0.44,-0.21,0.70,2214.96,2214.95,2200.72,2214.95,0,0,0,0,3.93
99440,77.92,23.45,-6.54,-3.46,-8.46,0.82,-0.20,0.81,2214.96,2214.95,2200.72,2214.95,0,0,0,0,3.94
99540,77.92,23.45,-3.94,-3.10,-6.92,0.84,-0.20,1.04,2214.98,2214.95,2200.72,2214.95,0,0,0,0,3.94
99640,77.92,23.45,-4.83,-3.62,-7.08,0.69,0.46,0.63,2214.98,2214.95,2200.72,2214.95,0,0,0,0,3.91
99740,77.92,23.45,-5.86,-4.49,-5.95,0.60,0.77,-0.12,2214.98,2214.96,2200.72,2214.96,0,0,0,0,3.91
99840,77.92,23.45,-5.91,-3.84,-5.10,0.13,0.61,-0.92,2214.98,2214.96,2200.72,2214.96,0,0,0,0,3.91
99940,77.92,23.45,-4.98,-4.40,-7.53,-1.92,0.14,-1.30,2214.98,2214.96,2200.72,2214.96,0,0,0,0,3.93
100040,77.92,23.45,-4.67,-2.44,-9.48,-0.36,-0.33,-1.07,2214.99,2214.97,2200.72,2214.97,0,0,0,0,3.93
100140,77.92,23.45,-3.02,-2.24,-4.94,-0.78,-0.72,-0.42,2214.99,2214.97,2200.72,2214.97,0,0,0,0,3.93
100240,77.92,23.45,-2.09,-3.76,-4.91,-0.36,-0.51,-0.12,2214.99,2214.98,2200.72,2214.98,0,0,0,0,3.91
100340,77.92,23.45,-4.15,-5.05,-8.19,-0.66,-1.18,0.26,2214.99,2214.98,2200.72,2214.98,0,0,0,0,3.91
100440,77.92,23.45,-7.78,-6.36,-9.25,0.53,-1.49,0.17,2214.99,2214.98,2200.72,2214.98,0,0,0,0,3.93
100540,77.92,23.45,-7.23,-4.56,-13.55,-0.35,-1.07,0.15,2214.99,2214.98,2200.72,2214.98,0,0,0,0,3.92
100640,77.92,23.45,-4.83,-3.19,-7.42,-0.01,0.38,0.33,2214.99,2214.99,2200.72,2214.99,0,0,0,0,3.91
100740,77.92,23.45,-4.24,-2.52,-3.88,0.63,-0.42,-0.01,2214.99,2214.99,2200.72,2214.99,0,0,0,0,3.92
100840,77.92,23.45,-4.26,-3.66,-6.01,0.85,0.30,0.62,2214.99,2214.99,2200.72,2214.99,0,0,0,0,3.92
100940,77.92,23.45,-7.64,-4.46,-6.57,0.14,1.35,0.11,2214.99,2214.99,2200.72,2214.99,0,0,0,0,3.91
101040,77.92,23.45,-7.67,-2.73,-9.25,0.11,0.27,-0.00,2214.99,2214.99,2200.72,2214.99,0,0,0,0,3.93
101140,77.92,23.45,-6.60,-1.78,-8.61,0.33,0.53,-0.22,2214.99,2214.99,2200.72,2214.99,0,0,0,0,3.91
101240,77.92,23.45,-6.70,-2.28,-4.22,0.12,-0.39,-0.75,2214.99,2214.99,2200.72,2214.99,0,0,0,0,3.93
101340,77.92,23.45,-3.30,-2.30,-5.06,-0.40,0.46,-0.88,2214.99,2214.99,2200.72,2214.99,0,0,0,0,3.92
101440,77.92,23.45,-3.24,-4.34,-4.75,1.79,0.64,1.22,2215.01,2214.99,2200.72,2214.99,0,0,0,0,3.92
101540,77.92,23.45,-6.86,-7.23,-5.16,1.09,-0.86,0.82,2215.01,2214.99,2200.72,2214.99,0,0,0,0,3.92
101640,77.92,23.45,-6.60,-6.24,-6.62,-1.02,0.44,-0.57,2215.01,2214.99,2200.72,2214.99,0,0,0,0,3.92
101740,77.92,23.45,-5.76,-4.12,-9.36,0.19,0.53,-0.34,2215.01,2215.00,2200.72,2215.00,0,0,0,0,3.92
101840,77.92,23.45,-3.62,-4.09,-7.46,0.59,0.29,0.32,2215.01,2215.00,2200.72,2215.00,0,0,0,0,3.92
101940,77.92,23.45,-1.50,-3.11,-4.37,0.11,1.55,0.46,2215.03,2215.00,2200.72,2215.00,0,0,0,0,3.93
102040,77.92,23.45,-4.32,-5.00,-8.03,0.20,-0.43,0.79,2215.03,2215.01,2200.72,2215.01,0,0,0,0,3.94
102140,77.92,23.45,-5.69,-4.01,-6.30,-0.49,0.47,-0.27,2215.03,2215.01,2200.72,2215.01,0,0,0,0,3.91
102240,77.92,23.45,-4.70,-4.20,-8.98,-1.43,-0.07,-0.49,2215.03,2215.01,2200.72,2215.01,0,0,0,0,3.93
102340,77.92,23.45,-6.90,-3.02,-8.33,-0.03,-0.26,-0.14,2215.03,2215.02,2200.72,2215.02,0,0,0,0,3.92
102440,77.92,23.45,-5.13,-2.46,-7.49,-0.71,-0.07,-0.94,2215.03,2215.02,2200.72,2215.02,0,0,0,0,3.93
102540,77.92,23.45,-3.67,-2.57,-6.77,-0.79,-0.23,-0.73,2215.03,2215.02,2200.72,2215.02,0,0,0,0,3.93
102640,77.92,23.45,-3.90,-3.91,-7.40,-0.19,-0.91,-0.00,2215.03,2215.02,2200.72,2215.02,0,0,0,0,3.92
102740,77.92,23.45,-5.54,-4.78,-11.46,-0.26,-0.98,0.13,2215.03,2215.02,2200.72,2215.02,0,0,0,0,3.94
102840,77.92,23.45,-4.18,-3.31,-14.86,-0.36,0.08,-0.17,2215.03,2215.02,2200.72,2215.02,0,0,0,0,3.93
102940,77.92,23.45,-3.74,-3.12,-9.46,0.09,-0.46,0.17,2215.03,2215.02,2200.72,2215.02,0,0,0,0,3.93
103040,77.92,23.45,-1.91,-2.74,-6.63,0.25,0.70,0.18,2215.03,2215.02,2200.72,2215.02,0,0,0,0,3.92
103140,77.92,23.45,-3.30,-2.35,-8.33,1.09,-0.37,0.40,2215.03,2215.02,2200.72,2215.02,0,0,0,0,3.92
103240,77.92,23.45,-5.34,-1.00,-7.25,0.18,0.35,0.13,2215.03,2215.02,2200.72,2215.02,0,0,0,0,3.91
103340,77.92,23.45,-4.86,-0.44,-7.28,-0.37,0.12,0.70,2215.03,2215.02,2200.72,2215.02,0,0,0,0,3.92
103440,77.92,23.45,-7.55,-2.24,-13.07,-0.66,-0.34,0.28,2215.08,2215.03,2200.72,2215.03,0,0,0,0,3.91
103540,77.92,23.45,-6.40,-1.54,-7.89,-0.24,0.28,-0.66,2215.08,2215.04,2200.72,2215.04,0,0,0,0,3.93
103640,77.92,23.45,-4.68,-1.15,-6.92,-0.13,0.06,-1.03,2215.08,2215.04,2200.72,2215.04,0,0,0,0,3.93
103740,77.92,23.45,-5.54,-2.81,-6.05,-0.23,0.38,-1.02,2215.08,2215.05,2200.72,2215.05,0,0,0,0,3.93
103840,77.92,23.45,-3.08,-3.15,-8.03,-0.13,0.58,-0.58,2215.08,2215.06,2200.72,2215.06,0,0,0,0,3.93
103940,77.92,23.45,-3.09,-2.58,-5.40,-0.58,0.28,-0.37,2215.08,2215.06,2200.72,2215.06,0,0,0,0,3.93
104040,77.92,23.45,-3.50,-2.06,-15.26,0.14,-0.85,0.26,2215.08,2215.07,2200.72,2215.07,0,0,0,0,3.92
104140,77.92,23.45,-4.28,-2.94,-10.08,0.29,-0.13,0.25,2215.08,2215.07,2200.72,2215.07,0,0,0,0,3.93
104240,77.92,23.45,-3.99,-2.02,-7.19,0.86,0.04,0.09,2215.08,2215.07,2200.72,2215.07,0,0,0,0,3.94
104340,77.92,23.45,-4.47,-1.61,-5.25,0.52,-0.27,-0.09,2215.08,2215.07,2200.72,2215.07,0,0,0,0,3.94
104440,77.92,23.45,-4.81,-0.84,-6.28,-0.49,-0.02,-0.44,2215.11,2215.08,2200.72,2215.08,0,0,0,0,3.93
104540,77.92,23.45,-5.55,-1.25,-7.72,-1.15,-0.32,-0.41,2215.11,2215.08,2200.72,2215.08,0,0,0,0,3.94
104640,77.92,23.45,-4.59,-0.60,-13.06,-0.41,-0.74,-0.69,2215.11,2215.09,2200.72,2215.09,0,0,0,0,3.93
104740,77.92,23.45,-5.07,-1.83,-7.52,-0.69,-0.10,-1.20,2215.11,2215.09,2200.72,2215.09,0,0,0,0,3.94
104840,77.92,23.45,-4.24,-2.19,-5.56,-0.65,0.02,-1.70,2215.11,2215.09,2200.72,2215.09,0,0,0,0,3.92
104940,77.92,23.45,-4.83,-2.83,-9.18,-0.52,-0.22,-1.26,2215.11,2215.10,2200.72,2215.10,0,0,0,0,3.92
105040,77.92,23.45,-4.34,-3.43,-10.02,0.36,-0.45,-0.23,2215.11,2215.10,2200.72,2215.10,0,0,0,0,3.92
105140,77.92,23.45,-5.19,-3.80,-11.84,-0.44,-0.63,-0.02,2215.11,2215.10,2200.72,2215.10,0,0,0,0,3.93
105240,77.92,23.45,-2.60,-2.66,-8.95,0.01,-0.05,0.22,2215.11,2215.10,2200.72,2215.10,0,0,0,0,3.93
105340,77.92,23.45,-3.13,-2.35,-7.02,0.26,-0.12,0.38,2215.09,2215.10,2200.72,2215.10,0,0,0,0,3.94
105440,77.92,23.45,-3.76,-3.08,-6.17,0.26,0.15,0.47,2215.09,2215.10,2200.72,2215.10,0,0,0,0,3.91
105540,77.92,23.45,-5.25,-2.51,-7.48,-0.06,0.11,0.03,2215.09,2215.10,2200.72,2215.10,0,0,0,0,3.92
105640,77.92,23.45,-6.93,-1.95,-9.22,-1.10,-0.18,-0.55,2215.09,2215.10,2200.72,2215.10,0,0,0,0,3.93
105740,77.92,23.45,-5.93,-1.28,-13.93,-1.22,-0.70,-1.00,2215.09,2215.09,2200.72,2215.10,0,0,0,0,3.93
105840,77.92,23.44,-6.07,-0.95,-7.13,-0.27,-0.18,-0.83,2215.10,2215.09,2200.72,2215.10,0,0,0,0,3.93
105940,77.92,23.44,-4.32,-1.29,-6.45,-0.24,0.30,-1.05,2215.10,2215.09,2200.72,2215.10,0,0,0,0,3.92
106040,77.92,23.44,-3.33,-2.31,-5.63,-0.65,0.17,-1.13,2215.10,2215.09,2200.72,2215.10,0,0,0,0,3.93
106140,77.92,23.44,-3.45,-2.61,-7.47,-0.73,0.27,-0.46,2215.10,2215.09,2200.72,2215.10,0,0,0,0,3.92
106240,77.92,23.44,-6.02,-3.26,-12.90,-0.19,-0.57,0.14,2215.10,2215.09,2200.72,2215.10,0,0,0,0,3.92
106340,77.92,23.44,-4.80,-2.63,-9.58,0.53,-0.01,0.16,2215.10,2215.10,2200.72,2215.10,0,0,0,0,3.94
106440,77.92,23.44,-3.66,-1.91,-7.32,0.04,-0.57,0.07,2215.10,2215.10,2200.72,2215.10,0,0,0,0,3.93
106540,77.92,23.44,-1.72,-0.92,-6.43,-0.02,0.30,0.21,2215.10,2215.10,2200.72,2215.10,0,0,0,0,3.91
106640,77.92,23.44,-3.18,-1.13,-5.42,-0.38,0.22,0.76,2215.10,2215.10,2200.72,2215.10,0,0,0,0,3.92
106740,77.92,23.44,-6.40,-0.83,-11.23,0.04,-0.53,0.77,2215.10,2215.10,2200.72,2215.10,0,0,0,0,3.93
106840,77.92,23.44,-8.18,-0.94,-11.01,-1.37,0.26,-0.33,2215.08,2215.10,2200.72,2215.10,0,0,0,0,3.93
106940,77.92,23.44,-5.81,-0.01,-8.28,-0.52,0.63,-0.80,2215.08,2215.09,2200.72,2215.10,0,0,0,0,3.94
107040,77.92,23.44,-4.18,-0.10,-6.30,0.35,0.22,-1.05,2215.08,2215.09,2200.72,2215.10,0,0,0,0,3.93
107140,77.92,23.44,-3.77,-1.72,-7.46,0.34,0.46,-1.13,2215.08,2215.09,2200.72,2215.10,0,0,0,0,3.93
107240,77.92,23.44,-2.05,-2.77,-8.79,-0.24,1.00,-1.14,2215.08,2215.08,2200.72,2215.10,0,0,0,0,3.93
107340,77.92,23.44,-3.13,-3.33,-9.89,0.76,-0.34,0.33,2215.08,2215.08,2200.72,2215.10,0,0,0,0,3.91
107440,77.92,23.44,-3.52,-4.41,-11.52,-0.63,-0.17,-0.03,2215.08,2215.08,2200.72,2215.10,0,0,0,0,3.92
107540,77.92,23.44,-0.83,-2.76,-8.67,-0.44,0.82,0.31,2215.08,2215.07,2200.72,2215.10,0,0,0,0,3.91
107640,77.92,23.44,-2.34,-2.61,-7.82,0.60,-0.49,1.04,2215.08,2215.07,2200.72,2215.10,0,0,0,0,3.92
107740,77.92,23.44,-1.92,-2.53,-7.61,0.45,0.32,0.82,2215.08,2215.07,2200.72,2215.10,0,0,0,0,3.91
107840,77.92,23.44,-4.34,-2.65,-8.65,0.10,-0.00,0.09,2215.09,2215.08,2200.72,2215.10,0,0,0,0,3.92
107940,77.92,23.44,-4.12,-0.74,-8.71,-0.65,0.34,-0.72,2215.09,2215.08,2200.72,2215.10,0,0,0,0,3.92
108040,77.92,23.44,-1.94,-0.52,-15.73,-0.62,-0.28,-0.73,2215.09,2215.08,2200.72,2215.10,0,0,0,0,3.92
108140,77.92,23.44,-5.84,-1.98,-7.43,0.14,-0.44,-0.53,2215.09,2215.08,2200.72,2215.10,0,0,0,0,3.93
108240,77.92,23.44,-2.30,-1.07,-6.97,-0.27,0.21,-1.38,2215.09,2215.08,2200.72,2215.10,0,0,0,0,3.93
108340,77.92,23.44,-1.90,-2.04,-7.18,-0.78,-0.31,-1.14,2215.09,2215.08,2200.72,2215.10,0,0,0,0,3.94
108440,77.92,23.44,-1.77,-3.09,-9.40,-0.36,-0.16,0.03,2215.09,2215.09,2200.72,2215.10,0,0,0,0,3.91
108540,77.92,23.44,-3.12,-4.26,-12.39,-0.78,-0.22,0.07,2215.09,2215.09,2200.72,2215.10,0,0,0,0,3.91
108640,77.92,23.44,-1.45,-2.66,-10.55,0.49,0.39,0.61,2215.09,2215.09,2200.72,2215.10,0,0,0,0,3.91
108740,77.92,23.44,-2.07,-2.07,-8.83,0.78,-0.48,0.97,2215.09,2215.09,2200.72,2215.10,0,0,0,0,3.93
108840,77.92,23.44,-1.66,-2.25,-8.04,0.76,0.39,0.74,2215.09,2215.09,2200.72,2215.10,0,0,0,0,3.92
108940,77.92,23.44,-2.32,-2.73,-10.55,0.72,-0.03,0.66,2215.09,2215.09,2200.72,2215.10,0,0,0,0,3.92
109040,77.92,23.44,-4.94,-1.69,-8.47,0.30,0.22,0.11,2215.09,2215.09,2200.72,2215.10,0,0,0,0,3.93
109140,77.92,23.44,-4.44,-0.75,-8.20,-1.54,0.27,-0.56,2215.09,2215.09,2200.72,2215.10,0,0,0,0,3.92
109240,77.92,23.44,-4.55,-0.67,-9.44,-0.06,-0.07,-0.41,2215.09,2215.09,2200.72,2215.10,0,0,0,0,3.91
109340,77.92,23.44,-2.46,-1.45,-8.85,-0.46,-0.54,-1.03,2215.09,2215.09,2200.72,2215.10,0,0,0,0,3.94
109440,77.92,23.44,-2.25,-2.93,-6.55,-0.44,-0.08,-1.02,2215.09,2215.09,2200.72,2215.10,0,0,0,0,3.90
109540,77.92,23.44,-4.23,-2.15,-7.86,-0.01,-0.68,-0.57,2215.09,2215.09,2200.72,2215.10,0,0,0,0,3.94
109640,77.92,23.44,-2.82,-1.98,-14.81,-0.35,-0.48,0.04,2215.09,2215.09,2200.72,2215.10,0,0,0,0,3.93
109740,77.92,23.44,-6.78,-3.23,-13.63,0.79,-0.68,0.72,2215.09,2215.09,2200.72,2215.10,0,0,0,0,3.92
109840,77.92,23.44,-2.09,-2.03,-5.93,0.66,-0.03,0.89,2215.09,2215.09,2200.72,2215.10,0,0,0,0,3.93
109940,77.92,23.44,-2.81,-2.22,-7.08,0.35,-0.20,0.75,2215.09,2215.09,2200.72,2215.10,0,0,0,0,3.93
110040,77.92,23.44,-3.61,-1.49,-7.76,-0.25,0.73,0.60,2215.09,2215.09,2200.72,2215.10,0,0,0,0,3.93
110140,77.92,23.44,-4.98,-1.94,-6.23,0.50,0.13,0.67,2215.09,2215.08,2200.72,2215.10,0,0,0,0,3.92
110240,77.92,23.44,-6.72,-2.16,-9.68,-0.63,0.06,-0.29,2215.09,2215.08,2200.72,2215.10,0,0,0,0,3.91
110340,77.92,23.44,-5.07,-0.96,-9.90,0.09,0.43,-0.41,2215.09,2215.08,2200.72,2215.10,0,0,0,0,3.92
110440,77.92,23.44,-5.74,-0.80,-6.10,-0.07,-0.13,-0.92,2215.09,2215.08,2200.72,2215.10,0,0,0,0,3.93
110540,77.92,23.44,-2.96,-2.00,-4.76,-0.55,0.47,-1.21,2215.09,2215.08,2200.72,2215.10,0,0,0,0,3.94
